      2 bytes
      2 bg
      2 bem
      2 associado
      2 ascendente
      2 árvore
      2 arquivar
      2 argumentos
      2 área
      2 aparece
      2 altere
      2 ação
      2 abc
      1 xvfz
      1 xvf
      1 www
      1 workstation
      1 william
      1 whoami
      1 who
      1 whereis
      1 whatis
      1 volta
      1 vitor
      1 visível
      1 versão
      1 vermelho
      1 verificar
      1 variante
      1 vai
      1 utilizaria
      1 utilizando
      1 utilizada
      1 utilização
      1 use
      1 usar
      1 usando
      1 update
      1 uniforme
      1 uname
      1 últimos
      1 último
      1 uid
      1 type
      1 turnos
      1 turno
      1 três
      1 tree
      1 tratamento
      1 totalmente
      1 total
      1 tópicos
      1 todo
      1 tlcl
      1 tipos
      1 tid
      1 textual
      1 testo
      1 testes
      1 terminal
      1 têm
      1 tarefas
      1 tamanho
      1 tal
      1 suporte
      1 suporta
      1 suponha
      1 superior
      1 sugestões
      1 such
      1 sucedeu
      1 stdin
      1 ssh
      1 space
      1 sombra
      1 slash
      1 situação
      1 sítio
      1 simples
      1 simbologia
      1 significa
      1 sigla
      1 sido
      1 shotts
      1 servidor
      1 separador
      1 separação
      1 semelhança
      1 selecionar
      1 selecionado
      1 scripts
      1 satisfazem
      1 santos
      1 sambashare
      1 saídas
      1 saidas
      1 saida
      1 rw
      1 run
      1 rg
      1 retirar
      1 resto
      1 respetivas
      1 resolv
      1 remova
      1 referentes
      1 referente
      1 referências
      1 referenciada
      1 redireciona
      1 recursivamente
      1 recursiva
      1 recua
      1 recentemente
      1 real
      1 queremos
      1 quer
      1 quantos
      1 quaisquer
      1 quais
      1 qterminal
      1 q
      1 pwd
      1 public
      1 pt
      1 psr
      1 proxy
      1 próprio
      1 própria
      1 prompt
      1 programação
      1 produzida
      1 procure
      1 processamento
      1 process
      1 proc
      1 privilegiam
      1 print
      1 primeira
      1 primário
      1 prevista
      1 preferem
      1 precisamente
      1 prática
      1 possíveis
      1 portável
      1 poder
      1 podemos
      1 podemo
      1 podem
      1 plugdev
      1 pipe
      1 pid
      1 php
      1 pertencem
      1 pertença
      1 perspetiva
      1 periodicamente
      1 perguntando
      1 perguntado
      1 percorrer
      1 pede
      1 pc
      1 patricio
      1 passwd
      1 passos
      1 passe
      1 passadas
      1 passada
      1 partilhados
      1 parâmetros
      1 parado
      1 palavrachave
      1 pai
      1 packages
      1 outro
      1 originando
      1 org
      1 or
      1 operadores
      1 operador
      1 ocorrer
      1 obtermos
      1 obrigatoriamente
      1 números
      1 novo
      1 novamente
      1 note
      1 not
      1 nopasswdlogin
      1 nomes
      1 nomemaquina
      1 noção
      1 newer
      1 necessitam
      1 necessita
      1 necessário
      1 nativas
      1 nada
      1 mymail
      1 multiutilizador
      1 multitarefa
      1 mtime
      1 mover
      1 mova
      1 mostrando
      1 mostradas
      1 mostrada
      1 mos
      1 módulo
      1 mm
      1 metadados
      1 metacaracteres
      1 meta
      1 mesmos
      1 mesma
      1 mês
      1 menus
      1 mensagens
      1 menos
      1 mecanismo
      1 maioria
      1 lpadmin
      1 log
      1 localização
      1 lo
      1 livre
      1 listados
      1 list
      1 linuxcommand
      1 linus
      1 line
      1 limpar
      1 limpa
      1 ligado
      1 licenciatura
      1 licença
      1 levaria
      1 levado
      1 less
      1 leonel
      1 legenda
      1 largas
      1 lar
      1 la
      1 jr
      1 job
      1 j
      1 is
      1 irá
      1 ipleiria
      1 invocada
      1 introduzir
      1 introduzidas
      1 introdução
      1 interpretando
      1 interpretação
      1 interno
      1 interage
      1 interação
      1 integralmente
      1 instruções
      1 installed
      1 instale
      1 instalados
      1 instalado
      1 insensitive
      1 informática
      1 informações
      1 inetd
      1 indicando
      1 independente
      1 incluindo
      1 incluído
      1 iname
      1 importantes
      1 importante
      1 importância
      1 imediatamente
      1 imagine
      1 imagem
      1 iii
      1 identificar
      1 identificados
      1 idêntico
      1 iam
      1 https
      1 http
      1 html
      1 hostname
      1 histórico
      1 hipóteses
      1 hierárquico
      1 hierárquica
      1 guardar
      1 group
      1 grep
      1 gestão
      1 generalidades
      1 gedit
      1 geany
      1 gama
      1 fundo
      1 funções
      1 fu
      1 forward
      1 fornece
      1 foreground
      1 filho
      1 filestexto
      1 file
      1 fik
      1 fazem
      1 família
      1 falta
      1 facilitar
      1 faça
      1 extra
      1 extensão
      1 expressão
      1 explicando
      1 explicado
      1 experimentar
      1 existente
      1 exibir
      1 exibe
      1 executáveis
      1 executados
      1 exceção
      1 exaustiva
      1 estudante
      1 estilos
      1 estg
      1 especiais
      1 escrita
      1 escrevê
      1 escreve
      1 escreva
      1 escondidos
      1 escolhida
      1 escolher
      1 erro
      1 err
      1 equivalente
      1 envie
      1 enviar
      1 enumerados
      1 entrada
      1 entra
      1 enquanto
      1 engenharia
      1 endereço
      1 encadeamento
      1 empregue
      1 embutido
      1 eletrónico
      1 elaborar
      1 eiso
      1 eficiente
      1 efetuados
      1 efetuada
      1 editor
      1 edição
      1 ecrã
      1 durante
      1 duração
      1 du
      1 drwx
      1 download
      1 domingues
      1 dois
      1 documentos
      1 divergem
      1 disponibilizado
      1 disponibilizada
      1 disponibiliza
      1 diretoriacorrente
      1 diretamente
      1 dip
      1 dias
      1 diário
      1 df
      1 dezenas
      1 deverá
      1 devem
      1 determinado
      1 detalhes
      1 destacar
      1 designado
      1 descritas
      1 descrições
      1 descreva
      1 descomprimido
      1 descomprime
      1 descompacte
      1 descompactar
      1 descarregar
      1 descarregada
      1 derivada
      1 dependência
      1 denominado
      1 denominada
      1 deixamos
      1 definir
      1 definido
      1 decorre
      1 debian
      1 dê
      1 dada
      1 cvfz
      1 cursor
      1 cujo
      1 cuidado
      1 ctime
      1 crtl
      1 criar
      1 criando
      1 criada
      1 credenciais
      1 creative
      1 correspondem
      1 correr
      1 copie
      1 cópia
      1 converte
      1 conveniente
      1 contrário
      1 contidas
      1 conter
      1 contar
      1 conste
      1 consiste
      1 conseguida
      1 consecutivamente
      1 conjunto
      1 conjugada
      1 conhecida
      1 configurar
      1 configurado
      1 configuração
      1 config
      1 condições
      1 concha
      1 computador
      1 comprime
      1 completion
      1 completaria
      1 common
      1 command
      1 combinação
      1 coma
      1 coloração
      1 código
      1 clear
      1 cima
      1 chgrp
      1 chave
      1 change
      1 chamados
      1 chamado
      1 chamadas
      1 cenário
      1 cdrom
      1 causa
      1 case
      1 carreira
      1 carregue
      1 carregasse
      1 carregar
      1 carregamento
      1 carregado
      1 carregada
